world_joint/x,world_joint/y,world_joint/theta,torso_joint1,limb_right_joint1,limb_right_joint2,limb_right_joint3,limb_right_joint4,limb_right_joint5,limb_right_joint6,limb_right_joint7,hinge
0.000000,0.000000,0.000000,0.655459,2.007430,-0.191207,2.095430,0.705179,1.186339,2.332884,-1.266407,0.575179
0.000000,0.000000,0.000000,0.659286,2.012545,-0.187502,2.077138,0.710173,1.193843,2.340979,-1.271160,0.572792
0.000000,0.000000,0.000000,0.663024,2.018152,-0.183839,2.058467,0.715168,1.201133,2.349112,-1.275900,0.570406
0.000000,0.000000,0.000000,0.663237,2.018511,-0.183623,2.057351,0.715461,1.201548,2.349590,-1.276176,0.568019
0.000000,0.000000,0.000000,0.666887,2.024682,-0.179989,2.038204,0.720468,1.208620,2.357789,-1.280917,0.568019
0.000000,0.000000,0.000000,0.670443,2.031412,-0.176379,2.018596,0.725478,1.215465,2.366045,-1.285657,0.568019
0.000000,0.000000,0.000000,0.677444,2.046225,-0.169247,1.977980,0.735568,1.228724,2.382865,-1.295269,0.565632
0.000000,0.000000,0.000000,0.680645,2.054797,-0.165694,1.956979,0.740524,1.234741,2.391240,-1.299973,0.563246
0.000000,0.000000,0.000000,0.683708,2.064023,-0.162147,1.935523,0.745443,1.240429,2.399635,-1.304663,0.563246
0.000000,0.000000,0.000000,0.686633,2.073967,-0.158587,1.913518,0.750334,1.245783,2.408075,-1.309357,0.560859
0.000000,0.000000,0.000000,0.689384,2.084576,-0.155034,1.891148,0.755147,1.250727,2.416480,-1.314017,0.558473
0.000000,0.000000,0.000000,0.691952,2.095862,-0.151481,1.868426,0.759868,1.255234,2.424837,-1.318641,0.558473
0.000000,0.000000,0.000000,0.694355,2.107973,-0.147878,1.845104,0.764539,1.259323,2.433227,-1.323284,0.556086
0.000000,0.000000,0.000000,0.696553,2.120796,-0.144257,1.821455,0.769092,1.262907,2.441541,-1.327893,0.556086
0.000000,0.000000,0.000000,0.698554,2.134446,-0.140578,1.797310,0.773549,1.265983,2.449828,-1.332507,0.553699
0.000000,0.000000,0.000000,0.699954,2.146790,-0.139941,1.776964,0.778009,1.268580,2.454368,-1.337478,0.553699
0.000000,0.000000,0.000000,0.703644,2.186224,-0.138092,1.713916,0.791387,1.275242,2.468223,-1.352674,0.551313
0.000000,0.000000,0.000000,0.704301,2.201008,-0.137356,1.692284,0.795664,1.276299,2.472555,-1.357637,0.548926
0.000000,0.000000,0.000000,0.704765,2.216361,-0.136581,1.670415,0.799881,1.276917,2.476805,-1.362610,0.548926
0.000000,0.000000,0.000000,0.705265,2.234507,-0.132662,1.644548,0.803463,1.276475,2.484367,-1.367110,0.546539
0.000000,0.000000,0.000000,0.706091,2.292622,-0.120483,1.564481,0.813399,1.272436,2.506977,-1.381324,0.546539
0.000000,0.000000,0.000000,0.705574,2.314162,-0.115907,1.537734,0.816129,1.268653,2.513722,-1.386052,0.541766
0.000000,0.000000,0.000000,0.704858,2.336447,-0.111126,1.510858,0.818635,1.264013,2.520250,-1.390896,0.539379
0.000000,0.000000,0.000000,0.703955,2.359573,-0.106094,1.483746,0.820912,1.258474,2.526579,-1.395896,0.539379
0.000000,0.000000,0.000000,0.701850,2.407550,-0.095486,1.429003,0.824744,1.245434,2.538812,-1.406366,0.536993
0.000000,0.000000,0.000000,0.700385,2.434368,-0.089264,1.400079,0.826282,1.236610,2.544701,-1.412156,0.534606
0.000000,0.000000,0.000000,0.698895,2.460333,-0.083053,1.372813,0.827424,1.227331,2.549974,-1.417800,0.534606
0.000000,0.000000,0.000000,0.697330,2.486956,-0.076477,1.345528,0.828250,1.217132,2.554986,-1.423637,0.532220
0.000000,0.000000,0.000000,0.695412,2.510751,-0.073405,1.322215,0.830570,1.207997,2.556590,-1.430099,0.532220
0.000000,0.000000,0.000000,0.693406,2.535396,-0.070042,1.298456,0.832826,1.198068,2.558036,-1.436854,0.532220
0.000000,0.000000,0.000000,0.691349,2.560668,-0.066379,1.274485,0.834989,1.187400,2.559295,-1.443855,0.529833
0.000000,0.000000,0.000000,0.689258,2.586680,-0.062358,1.250210,0.837063,1.175916,2.560358,-1.451149,0.529833
0.000000,0.000000,0.000000,0.687157,2.613462,-0.057921,1.225623,0.839036,1.163565,2.561210,-1.458758,0.527446
0.000000,0.000000,0.000000,0.685012,2.641973,-0.052831,1.199881,0.840951,1.149850,2.561852,-1.466970,0.527446
0.000000,0.000000,0.000000,0.683001,2.670405,-0.047322,1.174660,0.842664,1.135576,2.562215,-1.475277,0.525060
0.000000,0.000000,0.000000,0.681104,2.699681,-0.041146,1.149145,0.844203,1.120280,2.562302,-1.483946,0.525060
0.000000,0.000000,0.000000,0.679370,2.729910,-0.034164,1.123279,0.845525,1.103858,2.562087,-1.493008,0.522673
0.000000,0.000000,0.000000,0.677882,2.760868,-0.026293,1.097298,0.846554,1.086397,2.561543,-1.502379,0.520286
0.000000,0.000000,0.000000,0.680866,2.713876,-0.039077,1.132789,0.845335,1.114824,2.555567,-1.489520,0.520286
0.000000,0.000000,0.000000,0.685039,2.665306,-0.050659,1.169350,0.843425,1.142787,2.549156,-1.477731,0.517900
0.000000,0.000000,0.000000,0.690229,2.617493,-0.060641,1.205066,0.841526,1.168958,2.542700,-1.467529,0.515513
0.000000,0.000000,0.000000,0.696338,2.570696,-0.069254,1.239450,0.839766,1.193210,2.536379,-1.459299,0.515513
0.000000,0.000000,0.000000,0.703188,2.525771,-0.076580,1.271906,0.838951,1.215438,2.530399,-1.452822,0.513126
0.000000,0.000000,0.000000,0.710903,2.481639,-0.082988,1.303031,0.839216,1.236268,2.524748,-1.448170,0.510740
0.000000,0.000000,0.000000,0.719479,2.438413,-0.088584,1.332418,0.840438,1.255576,2.519591,-1.445736,0.508353
0.000000,0.000000,0.000000,0.713781,2.467065,-0.082653,1.311123,0.836608,1.243113,2.520475,-1.445950,0.505967
0.000000,0.000000,0.000000,0.703569,2.525396,-0.069612,1.266930,0.829805,1.216485,2.522772,-1.448652,0.505967
0.000000,0.000000,0.000000,0.699615,2.554705,-0.061986,1.244064,0.827341,1.201879,2.524330,-1.451889,0.503580
0.000000,0.000000,0.000000,0.699170,2.558382,-0.060973,1.241180,0.827068,1.199981,2.524535,-1.452374,0.503580
0.000000,0.000000,0.000000,0.695749,2.587907,-0.052704,1.217997,0.824719,1.184696,2.526180,-1.456371,0.501193
0.000000,0.000000,0.000000,0.692761,2.617774,-0.043790,1.194495,0.822334,1.168759,2.527864,-1.460951,0.501193
0.000000,0.000000,0.000000,0.690220,2.647653,-0.034298,1.171004,0.819814,1.152381,2.529527,-1.465955,0.501193
0.000000,0.000000,0.000000,0.688081,2.677838,-0.024106,1.147361,0.817010,1.135449,2.531154,-1.471318,0.498807
0.000000,0.000000,0.000000,0.686335,2.708358,-0.013157,1.123604,0.813794,1.117987,2.532721,-1.476943,0.498807
0.000000,0.000000,0.000000,0.684989,2.739054,-0.001458,1.099914,0.810059,1.100136,2.534202,-1.482695,0.496420
0.000000,0.000000,0.000000,0.688121,2.699982,-0.012353,1.126694,0.811070,1.123469,2.529990,-1.474471,0.496420
0.000000,0.000000,0.000000,0.695872,2.623430,-0.031652,1.178287,0.811753,1.168256,2.521657,-1.460282,0.494033
0.000000,0.000000,0.000000,0.700907,2.585502,-0.039994,1.203101,0.812616,1.189744,2.517738,-1.454447,0.491647
0.000000,0.000000,0.000000,0.706598,2.547997,-0.047659,1.226936,0.813700,1.210538,2.514061,-1.449839,0.489260
0.000000,0.000000,0.000000,0.712802,2.511886,-0.054530,1.249141,0.815285,1.230165,2.510775,-1.446501,0.486874
0.000000,0.000000,0.000000,0.719825,2.475380,-0.061028,1.270706,0.817512,1.249587,2.507768,-1.444397,0.486874
0.000000,0.000000,0.000000,0.735047,2.404691,-0.072924,1.310772,0.824072,1.286642,2.502474,-1.442695,0.484487
0.000000,0.000000,0.000000,0.743473,2.372243,-0.077770,1.327105,0.828596,1.302802,2.500912,-1.444726,0.479714
0.000000,0.000000,0.000000,0.752321,2.341016,-0.082227,1.341921,0.834293,1.318118,2.499805,-1.447849,0.479714
0.000000,0.000000,0.000000,0.770986,2.280092,-0.090866,1.368936,0.847819,1.347452,2.498198,-1.456573,0.477327
0.000000,0.000000,0.000000,0.780745,2.252686,-0.094474,1.379167,0.856235,1.360125,2.498281,-1.463040,0.472554
0.000000,0.000000,0.000000,0.784970,2.225211,-0.100740,1.397048,0.855242,1.375481,2.494017,-1.459358,0.472554
0.000000,0.000000,0.000000,0.784936,2.191454,-0.110615,1.426417,0.844566,1.396572,2.484477,-1.445352,0.470167
0.000000,0.000000,0.000000,0.785000,2.162680,-0.118902,1.451355,0.834891,1.414295,2.476113,-1.433499,0.467780
0.000000,0.000000,0.000000,0.778101,2.182524,-0.113664,1.441995,0.827975,1.404156,2.474154,-1.428855,0.465394
0.000000,0.000000,0.000000,0.769761,2.208143,-0.106916,1.429376,0.819894,1.390892,2.472023,-1.423761,0.465394
0.000000,0.000000,0.000000,0.763360,2.229565,-0.101231,1.418241,0.813974,1.379599,2.470675,-1.420448,0.465394
0.000000,0.000000,0.000000,0.756618,2.253938,-0.094908,1.405037,0.807810,1.366447,2.469757,-1.417774,0.463007
0.000000,0.000000,0.000000,0.750837,2.276727,-0.088689,1.392167,0.802904,1.354089,2.469041,-1.415884,0.463007
0.000000,0.000000,0.000000,0.744070,2.305804,-0.080598,1.375176,0.797365,1.338136,2.468507,-1.414364,0.463007
0.000000,0.000000,0.000000,0.738847,2.330759,-0.073578,1.359947,0.793032,1.324134,2.468554,-1.414241,0.463007
0.000000,0.000000,0.000000,0.734262,2.355054,-0.066432,1.344721,0.789522,1.310444,2.468769,-1.414561,0.460621
0.000000,0.000000,0.000000,0.730007,2.379792,-0.059008,1.328791,0.786098,1.296319,2.469248,-1.415630,0.460621
0.000000,0.000000,0.000000,0.725257,2.410700,-0.049395,1.308522,0.782399,1.278602,2.470060,-1.417398,0.460621
0.000000,0.000000,0.000000,0.718529,2.461192,-0.033111,1.274553,0.776154,1.249308,2.471813,-1.421800,0.460621
0.000000,0.000000,0.000000,0.715814,2.486637,-0.024419,1.257004,0.773442,1.234407,2.472958,-1.424576,0.458234
0.000000,0.000000,0.000000,0.710534,2.544721,-0.003754,1.216476,0.766173,1.200260,2.475701,-1.431791,0.458234
0.000000,0.000000,0.000000,0.708712,2.571022,0.006131,1.197962,0.762836,1.184739,2.477084,-1.435254,0.458234
0.000000,0.000000,0.000000,0.707111,2.597292,0.016314,1.179374,0.758864,1.169212,2.478429,-1.438979,0.455847
0.000000,0.000000,0.000000,0.705452,2.630896,0.029797,1.155652,0.753431,1.149416,2.480199,-1.443607,0.455847
0.000000,0.000000,0.000000,0.704373,2.658299,0.041188,1.136374,0.748453,1.133332,2.481636,-1.447300,0.455847
0.000000,0.000000,0.000000,0.703526,2.685822,0.053006,1.117103,0.742899,1.117259,2.483074,-1.450885,0.455847
0.000000,0.000000,0.000000,0.702787,2.721335,0.068850,1.092396,0.734829,1.096684,2.484934,-1.455262,0.453461
0.000000,0.000000,0.000000,0.702434,2.749944,0.082099,1.072709,0.727482,1.080279,2.486419,-1.458476,0.453461
0.000000,0.000000,0.000000,0.702296,2.779596,0.096316,1.052521,0.719009,1.063477,2.487966,-1.461467,0.453461
0.000000,0.000000,0.000000,0.702367,2.809544,0.111180,1.032403,0.709485,1.046756,2.489542,-1.464058,0.453461
0.000000,0.000000,0.000000,0.702632,2.840672,0.127160,1.011827,0.698475,1.029695,2.491205,-1.466213,0.453461
0.000000,0.000000,0.000000,0.703230,2.881118,0.148734,0.985649,0.682363,1.008099,2.493442,-1.468086,0.453461
0.000000,0.000000,0.000000,0.703752,2.915342,0.167507,0.964200,0.666978,0.990442,2.495351,-1.468590,0.453461
0.000000,0.000000,0.000000,0.704221,2.951336,0.187660,0.942403,0.649018,0.972548,2.497394,-1.467956,0.453461
0.000000,0.000000,0.000000,0.704243,3.047076,0.242160,0.888597,0.592514,0.928722,2.503058,-1.459970,0.453461
0.000000,0.000000,0.000000,0.737689,2.895888,-0.207216,-0.295908,0.440059,0.324495,3.708219,-3.164641,0.453461
0.000000,0.000000,0.000000,0.738325,2.894440,-0.204869,-0.296762,0.436353,0.326395,3.710329,-3.165183,0.453461
0.000000,0.000000,0.000000,0.740920,2.888477,-0.195429,-0.300128,0.421317,0.334005,3.718974,-3.167492,0.453461
0.000000,0.000000,0.000000,0.751244,2.864336,-0.161148,-0.311536,0.365476,0.361153,3.751967,-3.178573,0.453461
0.000000,0.000000,0.000000,0.755450,2.854094,-0.148893,-0.314048,0.345481,0.370321,3.764129,-3.183290,0.453461
0.000000,0.000000,0.000000,0.760241,2.842036,-0.135620,-0.315940,0.323547,0.379960,3.777664,-3.188958,0.453461
